dataset,bin_label,bin_start,bin_end,count,total_count,nan_count,negative_count
LS:7,0.175-0.176,0.17500000000000002,0.176,232,31953348,0,0
LS:7,0.176-0.177,0.176,0.177,209,31953348,0,0
LS:7,0.177-0.178,0.177,0.178,214,31953348,0,0
LS:7,0.178-0.179,0.178,0.179,205,31953348,0,0
LS:7,0.179-0.180,0.179,0.18,206,31953348,0,0
LS:7,0.180-0.181,0.18,0.181,198,31953348,0,0
LS:7,0.181-0.182,0.181,0.182,209,31953348,0,0
LS:7,0.182-0.183,0.182,0.183,189,31953348,0,0
LS:7,0.183-0.184,0.183,0.184,182,31953348,0,0
LS:7,0.184-0.185,0.184,0.185,205,31953348,0,0
LS:7,0.185-0.186,0.185,0.186,194,31953348,0,0
LS:7,0.186-0.187,0.186,0.187,180,31953348,0,0
LS:7,0.187-0.188,0.187,0.188,183,31953348,0,0
LS:7,0.188-0.189,0.188,0.189,185,31953348,0,0
LS:7,0.189-0.190,0.189,0.19,177,31953348,0,0
LS:7,0.190-0.191,0.19,0.191,187,31953348,0,0
LS:7,0.191-0.192,0.191,0.192,172,31953348,0,0
LS:7,0.192-0.193,0.192,0.193,174,31953348,0,0
LS:7,0.193-0.194,0.193,0.194,168,31953348,0,0
LS:7,0.194-0.195,0.194,0.195,178,31953348,0,0
LS:7,0.195-0.196,0.195,0.196,169,31953348,0,0
LS:7,0.196-0.197,0.196,0.197,171,31953348,0,0
LS:7,0.197-0.198,0.197,0.198,168,31953348,0,0
LS:7,0.198-0.199,0.198,0.199,166,31953348,0,0
LS:7,0.199-0.200,0.199,0.2,170,31953348,0,0
LS:7,0.200-0.201,0.2,0.201,160,31953348,0,0
LS:7,0.201-0.202,0.201,0.202,155,31953348,0,0
LS:7,0.202-0.203,0.202,0.203,155,31953348,0,0
LS:7,0.203-0.204,0.203,0.20400000000000001,150,31953348,0,0
LS:7,0.204-0.205,0.20400000000000001,0.20500000000000002,145,31953348,0,0
LS:7,0.205-0.206,0.20500000000000002,0.20600000000000002,131,31953348,0,0
LS:7,0.206-0.207,0.20600000000000002,0.20700000000000002,133,31953348,0,0
LS:7,0.207-0.208,0.20700000000000002,0.20800000000000002,143,31953348,0,0
LS:7,0.208-0.209,0.20800000000000002,0.209,129,31953348,0,0
LS:7,0.209-0.210,0.209,0.21,125,31953348,0,0
LS:7,0.210-0.211,0.21,0.211,141,31953348,0,0
LS:7,0.211-0.212,0.211,0.212,130,31953348,0,0
LS:7,0.212-0.213,0.212,0.213,126,31953348,0,0
LS:7,0.213-0.214,0.213,0.214,138,31953348,0,0
LS:7,0.214-0.215,0.214,0.215,122,31953348,0,0
LS:7,0.215-0.216,0.215,0.216,121,31953348,0,0
LS:7,0.216-0.217,0.216,0.217,115,31953348,0,0
LS:7,0.217-0.218,0.217,0.218,123,31953348,0,0
LS:7,0.218-0.219,0.218,0.219,135,31953348,0,0
LS:7,0.219-0.220,0.219,0.22,125,31953348,0,0
LS:7,0.220-0.221,0.22,0.221,125,31953348,0,0
LS:7,0.221-0.222,0.221,0.222,109,31953348,0,0
LS:7,0.222-0.223,0.222,0.223,130,31953348,0,0
LS:7,0.223-0.224,0.223,0.224,127,31953348,0,0
LS:7,0.224-0.225,0.224,0.225,115,31953348,0,0
LS:7,0.225-0.226,0.225,0.226,141,31953348,0,0
LS:7,0.226-0.227,0.226,0.227,124,31953348,0,0
LS:7,0.227-0.228,0.227,0.228,122,31953348,0,0
LS:7,0.228-0.229,0.228,0.229,108,31953348,0,0
LS:7,0.229-0.230,0.229,0.23,115,31953348,0,0
LS:7,0.230-0.231,0.23,0.231,117,31953348,0,0
LS:7,0.231-0.232,0.231,0.232,102,31953348,0,0
LS:7,0.232-0.233,0.232,0.233,112,31953348,0,0
LS:7,0.233-0.234,0.233,0.234,116,31953348,0,0
LS:7,0.234-0.235,0.234,0.23500000000000001,113,31953348,0,0
LS:7,0.235-0.236,0.23500000000000001,0.23600000000000002,119,31953348,0,0
LS:7,0.236-0.237,0.23600000000000002,0.23700000000000002,107,31953348,0,0
LS:7,0.237-0.238,0.23700000000000002,0.23800000000000002,116,31953348,0,0
LS:7,0.238-0.239,0.23800000000000002,0.23900000000000002,100,31953348,0,0
LS:7,0.239-0.240,0.23900000000000002,0.24,112,31953348,0,0
LS:7,0.240-0.241,0.24,0.241,108,31953348,0,0
LS:7,0.241-0.242,0.241,0.242,107,31953348,0,0
LS:7,0.242-0.243,0.242,0.243,91,31953348,0,0
LS:7,0.243-0.244,0.243,0.244,105,31953348,0,0
LS:7,0.244-0.245,0.244,0.245,97,31953348,0,0
LS:7,0.245-0.246,0.245,0.246,92,31953348,0,0
LS:7,0.246-0.247,0.246,0.247,101,31953348,0,0
LS:7,0.247-0.248,0.247,0.248,104,31953348,0,0
LS:7,0.248-0.249,0.248,0.249,103,31953348,0,0
LS:7,0.249-0.250,0.249,0.25,99,31953348,0,0
LS:7,0.250-0.251,0.25,0.251,103,31953348,0,0
LS:7,0.251-0.252,0.251,0.252,97,31953348,0,0
LS:7,0.252-0.253,0.252,0.253,99,31953348,0,0
LS:7,0.253-0.254,0.253,0.254,97,31953348,0,0
LS:7,0.254-0.255,0.254,0.255,85,31953348,0,0
LS:7,0.255-0.256,0.255,0.256,115,31953348,0,0
LS:7,0.256-0.257,0.256,0.257,93,31953348,0,0
LS:7,0.257-0.258,0.257,0.258,101,31953348,0,0
LS:7,0.258-0.259,0.258,0.259,115,31953348,0,0
LS:7,0.259-0.260,0.259,0.26,102,31953348,0,0
LS:7,0.260-0.261,0.26,0.261,109,31953348,0,0
LS:7,0.261-0.262,0.261,0.262,106,31953348,0,0
LS:7,0.262-0.263,0.262,0.263,108,31953348,0,0
LS:7,0.263-0.264,0.263,0.264,106,31953348,0,0
LS:7,0.264-0.265,0.264,0.265,95,31953348,0,0
LS:7,0.265-0.266,0.265,0.266,112,31953348,0,0
LS:7,0.266-0.267,0.266,0.267,111,31953348,0,0
LS:7,0.267-0.268,0.267,0.268,109,31953348,0,0
LS:7,0.268-0.269,0.268,0.269,101,31953348,0,0
LS:7,0.269-0.270,0.269,0.27,118,31953348,0,0
LS:7,0.270-0.271,0.27,0.271,95,31953348,0,0
LS:7,0.271-0.272,0.271,0.272,129,31953348,0,0
LS:7,0.272-0.273,0.272,0.273,98,31953348,0,0
LS:7,0.273-0.274,0.273,0.274,120,31953348,0,0
LS:7,0.274-0.275,0.274,0.275,103,31953348,0,0
LS:7,0.275-0.276,0.275,0.276,129,31953348,0,0
LS:7,0.276-0.277,0.276,0.277,94,31953348,0,0
LS:7,0.277-0.278,0.277,0.278,117,31953348,0,0
LS:7,0.278-0.279,0.278,0.279,105,31953348,0,0
LS:7,0.279-0.280,0.279,0.28,112,31953348,0,0
LS:7,0.280-0.281,0.28,0.281,119,31953348,0,0
LS:7,0.281-0.282,0.281,0.28200000000000003,106,31953348,0,0
LS:7,0.282-0.283,0.28200000000000003,0.28300000000000003,107,31953348,0,0
LS:7,0.283-0.284,0.28300000000000003,0.28400000000000003,111,31953348,0,0
LS:7,0.284-0.285,0.28400000000000003,0.28500000000000003,104,31953348,0,0
LS:7,0.285-0.286,0.28500000000000003,0.28600000000000003,121,31953348,0,0
LS:7,0.286-0.287,0.28600000000000003,0.28700000000000003,102,31953348,0,0
LS:7,0.287-0.288,0.28700000000000003,0.28800000000000003,106,31953348,0,0
LS:7,0.288-0.289,0.28800000000000003,0.289,105,31953348,0,0
LS:7,0.289-0.290,0.289,0.29,114,31953348,0,0
LS:7,0.290-0.291,0.29,0.291,105,31953348,0,0
LS:7,0.291-0.292,0.291,0.292,101,31953348,0,0
LS:7,0.292-0.293,0.292,0.293,98,31953348,0,0
LS:7,0.293-0.294,0.293,0.294,91,31953348,0,0
LS:7,0.294-0.295,0.294,0.295,87,31953348,0,0
LS:7,0.295-0.296,0.295,0.296,105,31953348,0,0
LS:7,0.296-0.297,0.296,0.297,92,31953348,0,0
LS:7,0.297-0.298,0.297,0.298,97,31953348,0,0
LS:7,0.298-0.299,0.298,0.299,111,31953348,0,0
LS:7,0.299-0.300,0.299,0.3,98,31953348,0,0
LS:7,>=0.300,0.3,,4962,31953348,0,0
LS:9,zero,0.0,0.0,658510,31953348,0,0
LS:9,0.007-0.008,0.007,0.008,2,31953348,0,0
LS:9,0.008-0.009,0.008,0.009000000000000001,492,31953348,0,0
LS:9,0.009-0.010,0.009000000000000001,0.01,38374,31953348,0,0
LS:9,0.010-0.011,0.01,0.011,147505,31953348,0,0
LS:9,0.011-0.012,0.011,0.012,211174,31953348,0,0
LS:9,0.012-0.013,0.012,0.013000000000000001,238379,31953348,0,0
LS:9,0.013-0.014,0.013000000000000001,0.014,244295,31953348,0,0
LS:9,0.014-0.015,0.014,0.015,244045,31953348,0,0
LS:9,0.015-0.016,0.015,0.016,241597,31953348,0,0
LS:9,0.016-0.017,0.016,0.017,218092,31953348,0,0
LS:9,0.017-0.018,0.017,0.018000000000000002,210888,31953348,0,0
LS:9,0.018-0.019,0.018000000000000002,0.019,231483,31953348,0,0
LS:9,0.019-0.020,0.019,0.02,263011,31953348,0,0
LS:9,0.020-0.021,0.02,0.021,277409,31953348,0,0
LS:9,0.021-0.022,0.021,0.022,250782,31953348,0,0
LS:9,0.022-0.023,0.022,0.023,223587,31953348,0,0
LS:9,0.023-0.024,0.023,0.024,223949,31953348,0,0
LS:9,0.024-0.025,0.024,0.025,269558,31953348,0,0
LS:9,0.025-0.026,0.025,0.026000000000000002,306023,31953348,0,0
LS:9,0.026-0.027,0.026000000000000002,0.027,348950,31953348,0,0
LS:9,0.027-0.028,0.027,0.028,401247,31953348,0,0
LS:9,0.028-0.029,0.028,0.029,424603,31953348,0,0
LS:9,0.029-0.030,0.029,0.03,514596,31953348,0,0
LS:9,0.030-0.031,0.03,0.031,511648,31953348,0,0
LS:9,0.031-0.032,0.031,0.032,515585,31953348,0,0
LS:9,0.032-0.033,0.032,0.033,519419,31953348,0,0
LS:9,0.033-0.034,0.033,0.034,552447,31953348,0,0
LS:9,0.034-0.035,0.034,0.035,577082,31953348,0,0
LS:9,0.035-0.036,0.035,0.036000000000000004,604353,31953348,0,0
LS:9,0.036-0.037,0.036000000000000004,0.037,618291,31953348,0,0
LS:9,0.037-0.038,0.037,0.038,620967,31953348,0,0
LS:9,0.038-0.039,0.038,0.039,667816,31953348,0,0
LS:9,0.039-0.040,0.039,0.04,752074,31953348,0,0
LS:9,0.040-0.041,0.04,0.041,783459,31953348,0,0
LS:9,0.041-0.042,0.041,0.042,846161,31953348,0,0
LS:9,0.042-0.043,0.042,0.043000000000000003,911670,31953348,0,0
LS:9,0.043-0.044,0.043000000000000003,0.044,914653,31953348,0,0
LS:9,0.044-0.045,0.044,0.045,899363,31953348,0,0
LS:9,0.045-0.046,0.045,0.046,837597,31953348,0,0
LS:9,0.046-0.047,0.046,0.047,740173,31953348,0,0
LS:9,0.047-0.048,0.047,0.048,714482,31953348,0,0
LS:9,0.048-0.049,0.048,0.049,680694,31953348,0,0
LS:9,0.049-0.050,0.049,0.05,673308,31953348,0,0
LS:9,0.050-0.051,0.05,0.051000000000000004,582752,31953348,0,0
LS:9,0.051-0.052,0.051000000000000004,0.052000000000000005,512435,31953348,0,0
LS:9,0.052-0.053,0.052000000000000005,0.053,459230,31953348,0,0
LS:9,0.053-0.054,0.053,0.054,425082,31953348,0,0
LS:9,0.054-0.055,0.054,0.055,378025,31953348,0,0
LS:9,0.055-0.056,0.055,0.056,323651,31953348,0,0
LS:9,0.056-0.057,0.056,0.057,279329,31953348,0,0
LS:9,0.057-0.058,0.057,0.058,256470,31953348,0,0
LS:9,0.058-0.059,0.058,0.059000000000000004,246252,31953348,0,0
LS:9,0.059-0.060,0.059000000000000004,0.06,227486,31953348,0,0
LS:9,0.060-0.061,0.06,0.061,230830,31953348,0,0
LS:9,0.061-0.062,0.061,0.062,220812,31953348,0,0
LS:9,0.062-0.063,0.062,0.063,213355,31953348,0,0
LS:9,0.063-0.064,0.063,0.064,207849,31953348,0,0
LS:9,0.064-0.065,0.064,0.065,204944,31953348,0,0
LS:9,0.065-0.066,0.065,0.066,187115,31953348,0,0
LS:9,0.066-0.067,0.066,0.067,180727,31953348,0,0
LS:9,0.067-0.068,0.067,0.068,182455,31953348,0,0
LS:9,0.068-0.069,0.068,0.069,169354,31953348,0,0
LS:9,0.069-0.070,0.069,0.07,178686,31953348,0,0
LS:9,0.070-0.071,0.07,0.07100000000000001,182993,31953348,0,0
LS:9,0.071-0.072,0.07100000000000001,0.07200000000000001,191630,31953348,0,0
LS:9,0.072-0.073,0.07200000000000001,0.073,184986,31953348,0,0
LS:9,0.073-0.074,0.073,0.074,170403,31953348,0,0
LS:9,0.074-0.075,0.074,0.075,168794,31953348,0,0
LS:9,0.075-0.076,0.075,0.076,165720,31953348,0,0
LS:9,0.076-0.077,0.076,0.077,168191,31953348,0,0
LS:9,0.077-0.078,0.077,0.078,173598,31953348,0,0
LS:9,0.078-0.079,0.078,0.079,170751,31953348,0,0
LS:9,0.079-0.080,0.079,0.08,175357,31953348,0,0
LS:9,0.080-0.081,0.08,0.081,171864,31953348,0,0
LS:9,0.081-0.082,0.081,0.082,184209,31953348,0,0
LS:9,0.082-0.083,0.082,0.083,188952,31953348,0,0
LS:9,0.083-0.084,0.083,0.084,190008,31953348,0,0
LS:9,0.084-0.085,0.084,0.085,201491,31953348,0,0
LS:9,0.085-0.086,0.085,0.08600000000000001,223771,31953348,0,0
LS:9,0.086-0.087,0.08600000000000001,0.08700000000000001,208050,31953348,0,0
LS:9,0.087-0.088,0.08700000000000001,0.088,191163,31953348,0,0
LS:9,0.088-0.089,0.088,0.089,187849,31953348,0,0
LS:9,0.089-0.090,0.089,0.09,174122,31953348,0,0
LS:9,0.090-0.091,0.09,0.091,163353,31953348,0,0
LS:9,0.091-0.092,0.091,0.092,155511,31953348,0,0
LS:9,0.092-0.093,0.092,0.093,151260,31953348,0,0
LS:9,0.093-0.094,0.093,0.094,140729,31953348,0,0
LS:9,0.094-0.095,0.094,0.095,127448,31953348,0,0
LS:9,0.095-0.096,0.095,0.096,113678,31953348,0,0
LS:9,0.096-0.097,0.096,0.097,103832,31953348,0,0
LS:9,0.097-0.098,0.097,0.098,94537,31953348,0,0
LS:9,0.098-0.099,0.098,0.099,84067,31953348,0,0
LS:9,0.099-0.100,0.099,0.1,77419,31953348,0,0
LS:9,0.100-0.101,0.1,0.101,72403,31953348,0,0
LS:9,0.101-0.102,0.101,0.10200000000000001,61857,31953348,0,0
LS:9,0.102-0.103,0.10200000000000001,0.10300000000000001,54161,31953348,0,0
LS:9,0.103-0.104,0.10300000000000001,0.10400000000000001,46549,31953348,0,0
LS:9,0.104-0.105,0.10400000000000001,0.105,39682,31953348,0,0
LS:9,0.105-0.106,0.105,0.106,36163,31953348,0,0
LS:9,0.106-0.107,0.106,0.107,32382,31953348,0,0
LS:9,0.107-0.108,0.107,0.108,29845,31953348,0,0
LS:9,0.108-0.109,0.108,0.109,28280,31953348,0,0
LS:9,0.109-0.110,0.109,0.11,27793,31953348,0,0
LS:9,0.110-0.111,0.11,0.111,27852,31953348,0,0
LS:9,0.111-0.112,0.111,0.112,27570,31953348,0,0
LS:9,0.112-0.113,0.112,0.113,27427,31953348,0,0
LS:9,0.113-0.114,0.113,0.114,27479,31953348,0,0
LS:9,0.114-0.115,0.114,0.115,27147,31953348,0,0
LS:9,0.115-0.116,0.115,0.116,26833,31953348,0,0
LS:9,0.116-0.117,0.116,0.117,26091,31953348,0,0
LS:9,0.117-0.118,0.117,0.11800000000000001,25703,31953348,0,0
LS:9,0.118-0.119,0.11800000000000001,0.11900000000000001,24882,31953348,0,0
LS:9,0.119-0.120,0.11900000000000001,0.12,23209,31953348,0,0
LS:9,0.120-0.121,0.12,0.121,23053,31953348,0,0
LS:9,0.121-0.122,0.121,0.122,24265,31953348,0,0
LS:9,0.122-0.123,0.122,0.123,27323,31953348,0,0
LS:9,0.123-0.124,0.123,0.124,30097,31953348,0,0
LS:9,0.124-0.125,0.124,0.125,33003,31953348,0,0
LS:9,0.125-0.126,0.125,0.126,33949,31953348,0,0
LS:9,0.126-0.127,0.126,0.127,34241,31953348,0,0
LS:9,0.127-0.128,0.127,0.128,33078,31953348,0,0
LS:9,0.128-0.129,0.128,0.129,29460,31953348,0,0
LS:9,0.129-0.130,0.129,0.13,27604,31953348,0,0
LS:9,0.130-0.131,0.13,0.131,25952,31953348,0,0
LS:9,0.131-0.132,0.131,0.132,24225,31953348,0,0
LS:9,0.132-0.133,0.132,0.133,23601,31953348,0,0
LS:9,0.133-0.134,0.133,0.134,23617,31953348,0,0
LS:9,0.134-0.135,0.134,0.135,23426,31953348,0,0
LS:9,0.135-0.136,0.135,0.136,22065,31953348,0,0
LS:9,0.136-0.137,0.136,0.137,19416,31953348,0,0
LS:9,0.137-0.138,0.137,0.138,15500,31953348,0,0
LS:9,0.138-0.139,0.138,0.139,13968,31953348,0,0
LS:9,0.139-0.140,0.139,0.14,13323,31953348,0,0
LS:9,0.140-0.141,0.14,0.14100000000000001,12908,31953348,0,0
LS:9,0.141-0.142,0.14100000000000001,0.14200000000000002,12010,31953348,0,0
LS:9,0.142-0.143,0.14200000000000002,0.14300000000000002,10427,31953348,0,0
LS:9,0.143-0.144,0.14300000000000002,0.14400000000000002,9820,31953348,0,0
LS:9,0.144-0.145,0.14400000000000002,0.145,7035,31953348,0,0
LS:9,0.145-0.146,0.145,0.146,4655,31953348,0,0
LS:9,0.146-0.147,0.146,0.147,4575,31953348,0,0
LS:9,0.147-0.148,0.147,0.148,3406,31953348,0,0
LS:9,0.148-0.149,0.148,0.149,2411,31953348,0,0
LS:9,0.149-0.150,0.149,0.15,1986,31953348,0,0
LS:9,0.150-0.151,0.15,0.151,1830,31953348,0,0
LS:9,0.151-0.152,0.151,0.152,1515,31953348,0,0
LS:9,0.152-0.153,0.152,0.153,1333,31953348,0,0
LS:9,0.153-0.154,0.153,0.154,992,31953348,0,0
LS:9,0.154-0.155,0.154,0.155,830,31953348,0,0
LS:9,0.155-0.156,0.155,0.156,350,31953348,0,0
LS:9,0.156-0.157,0.156,0.157,192,31953348,0,0
LS:9,0.157-0.158,0.157,0.158,154,31953348,0,0
LS:9,0.158-0.159,0.158,0.159,77,31953348,0,0
LS:9,>=0.300,0.3,,0,31953348,0,0
